GeneratorName=FCCS 4.0,GeneratorVersion=3.0.0,DateCreated=04/12/2024
fuelbed_number,filename,cover_type,ecoregion,overstory_loading,midstory_loading,understory_loading,snags_c1_foliage_loading,snags_c1wo_foliage_loading,snags_c1_wood_loading,snags_c2_loading,snags_c3_loading,shrubs_primary_loading,shrubs_secondary_loading,shrubs_primary_perc_live,shrubs_secondary_perc_live,shrubs_needledrape_loading,nw_primary_loading,nw_secondary_loading,nw_primary_perc_live,nw_secondary_perc_live,w_sound_0_quarter_loading,w_sound_quarter_1_loading,w_sound_1_3_loading,w_sound_3_9_loading,w_sound_9_20_loading,w_sound_gt20_loading,w_rotten_3_9_loading,w_rotten_9_20_loading,w_rotten_gt20_loading,w_stump_sound_loading,w_stump_rotten_loading,w_stump_lightered_loading,litter_depth,litter_loading,lichen_depth,lichen_loading,moss_depth,moss_loading,basal_accum_loading,squirrel_midden_loading,ladderfuels_loading,duff_lower_depth,duff_lower_loading,duff_upper_depth,duff_upper_loading,pile_clean_loading,pile_dirty_loading,pile_vdirty_loading,Total_available_fuel_loading,efg_natural,efg_activity
5043,FB_5043_R6.xml,237,330.000000,4.942154,6.603020,0.028763,0.000000,0.000000,0.000000,0.790658,0.651130,1.564908,0.000000,90.000000,0.000000,0.000000,0.200000,0.000000,90.000000,0.000000,0.200000,0.800000,0.500000,1.200000,1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.159533,0.000000,0.100000,0.117600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.100000,0.240000,0.000000,0.000000,0.000000,23.997765,13,13
5044,FB_5044_R6.xml,237,330.000000,5.398314,5.853044,0.009864,0.000000,0.000000,0.000000,0.318133,0.261992,1.063272,0.000000,70.000000,0.000000,0.000000,0.050000,0.000000,90.000000,0.000000,0.100000,0.500000,1.000000,0.200000,0.200000,0.200000,0.300000,0.200000,0.000000,0.769684,0.000000,0.000000,0.300000,0.441000,0.000000,0.000000,0.000000,0.000000,0.006552,0.000000,3.000000,0.100000,0.180000,0.200000,0.800000,0.000000,0.000000,0.000000,20.082170,13,13
5045,FB_5045_R6.xml,237,330.000000,6.477979,22.010071,0.863653,0.343889,1.106516,1.106516,3.976657,1.470045,1.845090,0.000000,70.000000,0.000000,1.500000,0.300000,0.000000,90.000000,0.000000,1.000000,2.500000,3.000000,5.500000,3.000000,2.100000,1.600000,1.500000,0.000000,0.000000,0.196034,0.000000,1.500000,4.050000,0.000000,0.000000,0.000000,0.000000,0.004355,0.000000,0.500000,0.100000,0.180000,0.200000,1.440000,0.000000,0.000000,0.000000,65.357773,13,13
5046,FB_5046_R6.xml,237,330.000000,5.398314,20.321251,0.000000,0.000000,0.000000,0.000000,0.384769,0.168005,0.429272,0.000000,80.000000,0.000000,0.000000,0.050000,0.000000,90.000000,0.000000,0.200000,1.300000,3.200000,1.800000,3.300000,0.000000,3.300000,0.000000,0.000000,0.000000,1.080636,0.000000,1.500000,4.189500,0.000000,0.000000,0.000000,0.000000,0.005789,0.000000,3.000000,0.200000,0.360000,0.200000,1.520000,0.000000,0.000000,0.000000,50.007542,13,13
5047,FB_5047_R6.xml,237,330.000000,5.398314,5.853044,0.009864,0.000000,0.000000,0.000000,0.318133,0.261992,1.391181,0.000000,70.000000,0.000000,0.000000,0.050000,0.000000,90.000000,0.000000,0.500000,1.500000,2.000000,0.300000,0.300000,0.300000,0.300000,0.200000,0.000000,0.769684,0.000000,0.000000,0.500000,0.882000,0.000000,0.000000,0.000000,0.000000,0.006552,0.000000,3.000000,0.100000,0.180000,0.300000,2.304000,0.654485,0.000000,0.000000,25.709566,13,13
5048,FB_5048_R6.xml,237,330.000000,8.097473,21.591330,1.237269,0.000000,0.000000,0.000000,0.384769,0.588816,0.686836,0.000000,70.000000,0.000000,1.500000,0.010000,0.000000,90.000000,0.000000,0.100000,1.000000,2.500000,2.500000,1.500000,0.500000,1.000000,2.000000,0.000000,0.000000,0.147025,0.000000,1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.008701,0.000000,0.500000,0.200000,0.360000,0.300000,2.400000,0.000000,0.000000,0.000000,51.612217,13,13
5049,FB_5049_R6.xml,237,330.000000,5.398314,5.853044,0.009864,0.000000,0.000000,0.000000,0.318133,0.261992,1.063272,0.000000,70.000000,0.000000,0.000000,0.050000,0.000000,90.000000,0.000000,0.100000,1.000000,1.500000,0.500000,0.500000,0.500000,0.600000,0.500000,0.000000,0.769684,0.000000,0.000000,0.300000,0.441000,0.000000,0.000000,0.000000,0.000000,0.006552,0.000000,3.000000,0.100000,0.180000,0.200000,0.800000,0.000000,0.000000,0.000000,22.582170,13,13
5050,FB_5050_R6.xml,237,330.000000,5.398314,5.853044,0.009864,0.000000,0.000000,0.000000,0.318133,0.261992,1.391181,0.000000,70.000000,0.000000,0.000000,0.050000,0.000000,90.000000,0.000000,0.500000,2.000000,2.500000,5.000000,0.700000,0.000000,2.500000,2.200000,0.000000,0.769684,0.000000,0.000000,0.500000,1.102500,0.000000,0.000000,0.000000,0.000000,0.006552,0.000000,3.000000,0.100000,0.180000,0.300000,2.304000,0.000000,0.000000,0.000000,35.275581,13,13
5051,FB_5051_R6.xml,237,330.000000,8.097473,8.339944,0.004932,0.000000,0.000000,0.000000,0.384769,0.168005,1.924908,0.000000,70.000000,0.000000,1.500000,0.100000,0.000000,90.000000,0.000000,0.100000,1.000000,1.500000,0.500000,0.500000,0.500000,0.600000,0.500000,0.000000,0.000000,0.098017,0.000000,1.000000,2.880000,0.000000,0.000000,0.000000,0.000000,0.009440,0.000000,3.000000,0.100000,0.180000,0.200000,1.536000,0.000000,0.000000,0.000000,33.423489,13,13
5052,FB_5052_R6.xml,237,330.000000,5.398314,17.773930,0.009864,0.000000,0.000000,0.000000,0.000000,0.651130,0.428727,0.000000,80.000000,0.000000,0.000000,0.200000,0.000000,90.000000,0.000000,0.100000,0.500000,0.900000,0.400000,1.200000,0.000000,0.400000,0.300000,0.000000,0.371098,0.086275,0.000000,0.700000,1.440600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,0.090000,0.100000,0.160000,0.490864,0.000000,0.000000,33.529705,13,13
5053,FB_5053_R6.xml,237,330.000000,5.398314,17.773930,0.009864,0.000000,0.000000,0.000000,0.000000,0.651130,0.511636,0.000000,80.000000,0.000000,0.000000,0.200000,0.000000,90.000000,0.000000,0.100000,0.500000,0.900000,0.400000,1.200000,0.000000,0.400000,0.300000,0.000000,0.371098,0.086275,0.000000,0.500000,1.029000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,0.090000,0.100000,0.160000,0.000000,0.000000,0.000000,32.710152,13,13
5054,FB_5054_R6.xml,237,330.000000,5.398314,17.773930,0.009864,0.000000,0.000000,0.000000,0.000000,0.651130,0.511636,0.000000,80.000000,0.000000,0.000000,0.200000,0.000000,90.000000,0.000000,0.100000,0.300000,0.400000,0.200000,0.200000,0.000000,0.200000,0.100000,0.000000,0.371098,0.086275,0.000000,0.500000,0.882000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,0.180000,0.100000,0.160000,0.000000,0.000000,0.000000,30.353149,13,13
5055,FB_5055_R6.xml,237,330.000000,2.699157,8.804028,0.000000,1.100503,6.696892,3.348446,6324.877930,2.944082,0.461272,0.000000,80.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,1.000000,1.700000,3.100000,12.000001,6.000000,0.800000,1.600000,2.700000,0.400000,0.000000,0.000000,0.000000,1.000000,2.646000,0.000000,0.000000,0.000000,0.000000,0.001815,0.000000,3.000000,0.300000,3.240000,0.300000,2.280000,0.000000,0.000000,0.000000,6381.454590,13,13
5056,FB_5056_R6.xml,237,330.000000,5.398314,27.799814,0.000000,0.000000,0.000000,0.000000,1.787478,1.177633,0.461272,0.000000,80.000000,0.000000,1.500000,0.050000,0.000000,90.000000,0.000000,0.500000,1.500000,3.100000,2.600000,3.000000,0.500000,0.900000,2.100000,0.300000,0.000000,0.018378,0.000000,1.500000,4.410000,0.000000,0.000000,0.000000,0.000000,0.006154,0.000000,3.000000,0.200000,2.160000,0.300000,2.400000,0.000000,0.000000,0.000000,64.669044,13,13
5057,FB_5057_R6.xml,237,330.000000,5.398314,8.294500,0.004932,0.000000,0.000000,0.000000,0.395329,0.325565,0.927454,0.000000,60.000000,0.000000,1.500000,0.200000,0.000000,90.000000,0.000000,0.500000,1.100000,1.500000,0.900000,0.600000,0.500000,0.900000,0.800000,0.000000,0.219910,0.367563,0.000000,1.000000,2.058000,0.000000,0.000000,0.000000,0.000000,0.006740,0.000000,3.000000,0.200000,0.360000,0.200000,1.120000,0.000000,0.000000,0.000000,30.758398,13,13
5058,FB_5058_R6.xml,237,330.000000,5.398314,15.025231,0.004932,0.000000,0.000000,0.000000,0.384769,0.168005,1.909090,0.000000,70.000000,0.000000,1.500000,0.100000,0.000000,90.000000,0.000000,0.500000,1.100000,1.500000,0.900000,0.600000,0.500000,0.900000,0.800000,0.000000,0.000000,0.032672,0.000000,1.000000,2.646000,0.000000,0.000000,0.000000,0.000000,0.006552,0.000000,3.000000,0.200000,0.360000,0.200000,1.536000,0.000000,0.000000,0.000000,38.871567,13,13
5059,FB_5059_R6.xml,237,330.000000,8.199828,5.538452,0.004932,0.000000,0.000000,0.000000,0.688763,0.578199,0.000000,0.000000,0.000000,0.000000,1.500000,0.100000,0.000000,90.000000,0.000000,0.400000,0.400000,1.800000,0.500000,0.500000,0.000000,0.000000,0.500000,0.000000,0.897965,0.114864,0.000000,0.500000,0.662500,0.000000,0.000000,0.000000,0.000000,0.014330,0.000000,0.500000,0.100000,0.090000,0.100000,0.160000,0.000000,0.000000,0.000000,22.251865,13,13
5060,FB_5060_R6.xml,237,330.000000,8.199828,5.538452,0.004932,0.000000,0.000000,0.000000,0.688763,0.578199,0.000000,0.000000,0.000000,0.000000,1.500000,0.100000,0.000000,90.000000,0.000000,0.500000,0.500000,1.800000,0.500000,0.500000,0.000000,0.500000,0.500000,0.000000,1.496608,0.114864,0.000000,0.900000,1.908000,0.000000,0.000000,0.000000,0.000000,0.014330,0.000000,0.500000,0.200000,3.420000,0.300000,2.280000,1.229163,0.000000,0.000000,30.876532,13,13
5061,FB_5061_R6.xml,237,330.000000,8.199828,5.538452,0.004932,0.000000,0.000000,0.000000,0.688763,0.578199,0.000000,0.000000,0.000000,0.000000,1.500000,0.100000,0.000000,90.000000,0.000000,0.500000,0.600000,2.000000,0.700000,1.200000,0.000000,1.000000,1.500000,0.000000,1.496608,0.114864,0.000000,0.900000,2.265750,0.000000,0.000000,0.000000,0.000000,0.014330,0.000000,0.500000,0.200000,3.420000,0.300000,2.280000,0.000000,0.000000,0.000000,32.705116,13,13
5062,FB_5062_R6.xml,237,330.000000,26.848032,0.000000,0.009864,0.803330,5.616781,2.808391,6.032391,33.285267,0.461272,0.000000,80.000000,0.000000,1.500000,0.100000,0.000000,90.000000,0.000000,1.000000,1.700000,3.500000,10.900001,8.900001,2.800000,1.600000,3.100000,0.500000,0.000000,0.000000,0.000000,1.000000,2.646000,0.000000,0.000000,0.000000,0.000000,0.143689,0.000000,0.500000,0.200000,2.160000,0.300000,2.160000,0.000000,0.000000,0.000000,110.649841,13,13
5063,FB_5063_R6.xml,237,330.000000,8.199828,5.538452,0.004932,0.000000,0.000000,0.000000,0.688763,0.578199,0.000000,0.000000,0.000000,0.000000,1.500000,0.100000,0.000000,90.000000,0.000000,0.400000,0.400000,1.800000,0.500000,0.500000,0.000000,0.000000,0.500000,0.000000,1.496608,0.114864,0.000000,0.500000,0.795000,0.000000,0.000000,0.000000,0.000000,0.014330,0.000000,0.500000,0.100000,1.080000,0.100000,0.480000,0.000000,0.000000,0.000000,23.694366,13,13
5064,FB_5064_R6.xml,237,330.000000,32.133198,0.000000,0.000000,0.000000,2.808391,0.000000,4.941609,2.063924,0.000000,0.000000,0.000000,0.000000,1.500000,0.050000,0.000000,90.000000,0.000000,0.500000,1.500000,3.100000,3.900000,5.800000,0.500000,1.600000,2.800000,0.300000,0.000000,0.114864,0.000000,1.500000,4.500000,0.000000,0.000000,0.000000,0.000000,0.379651,0.000000,0.500000,0.200000,0.360000,0.300000,2.400000,0.000000,0.000000,0.000000,68.943245,13,13
5065,FB_5065_R6.xml,237,330.000000,26.848032,1.846151,0.004932,0.000000,0.000000,0.000000,0.688763,0.578199,0.890545,0.000000,80.000000,0.000000,1.500000,0.100000,0.000000,90.000000,0.000000,0.400000,0.400000,1.800000,0.500000,0.500000,0.000000,0.000000,0.500000,0.000000,0.000000,0.114864,0.000000,0.500000,0.750000,0.000000,0.000000,0.000000,0.000000,0.071578,0.000000,0.500000,0.100000,0.090000,0.100000,0.160000,0.000000,0.000000,0.000000,38.243065,13,13
5066,FB_5066_R6.xml,152,340.000000,1.606660,0.000000,0.021721,0.000000,0.000000,0.000000,1.930365,1.331411,5.355803,0.000000,80.000000,0.000000,0.000000,0.250000,0.000000,90.000000,0.000000,0.200000,1.300000,3.200000,1.800000,3.300000,0.000000,1.600000,0.000000,0.000000,0.687218,0.014703,0.000000,0.200000,0.123600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.480000,0.000000,0.000000,0.000000,22.514263,8,3
5067,FB_5067_R6.xml,152,340.000000,1.606660,0.000000,0.043443,0.000000,0.000000,0.000000,1.930365,1.331411,5.355803,0.000000,80.000000,0.000000,0.000000,0.250000,0.000000,90.000000,0.000000,0.200000,1.300000,3.200000,1.800000,3.300000,0.000000,1.600000,0.000000,0.000000,0.687218,0.014703,0.000000,0.200000,0.123600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.480000,0.000000,0.000000,0.000000,22.535984,8,3
5068,FB_5068_R6.xml,152,340.000000,1.606660,0.000000,0.023912,0.000000,0.000000,0.000000,1.930365,1.331411,0.892634,0.000000,80.000000,0.000000,0.000000,0.200000,0.000000,90.000000,0.000000,0.200000,0.400000,1.800000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.549774,0.000000,0.000000,0.200000,0.237000,0.000000,0.000000,0.000000,0.000000,0.001275,0.000000,3.000000,0.100000,0.360000,0.100000,0.160000,0.000000,0.000000,0.000000,12.643255,8,3
5069,FB_5069_R6.xml,152,340.000000,1.606660,0.000000,0.006951,0.000000,0.000000,0.000000,1.930365,1.331411,5.355803,0.000000,80.000000,0.000000,0.000000,0.250000,0.000000,90.000000,0.000000,0.200000,1.300000,3.200000,1.800000,3.300000,0.000000,1.600000,0.000000,0.000000,0.687218,0.014703,0.000000,0.200000,0.123600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.360000,0.100000,0.160000,0.000000,0.000000,0.000000,22.539492,8,3
5070,FB_5070_R6.xml,152,340.000000,4.099914,0.000000,0.312905,0.000000,0.000000,0.000000,1.930365,1.331411,5.355803,0.000000,70.000000,0.000000,0.000000,0.250000,0.000000,90.000000,0.000000,0.200000,1.300000,2.500000,1.800000,2.300000,0.000000,3.300000,0.000000,0.000000,0.687218,0.014703,0.000000,0.300000,0.732000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,1.120000,0.000000,0.000000,0.000000,26.547100,8,3
5071,FB_5071_R6.xml,152,340.000000,4.099914,0.000000,0.083441,0.246763,0.000000,0.266625,1.930365,1.331411,4.659803,0.000000,70.000000,0.000000,0.000000,0.250000,0.000000,90.000000,0.000000,0.200000,1.300000,2.500000,1.800000,2.300000,0.000000,3.300000,0.000000,0.000000,0.687218,0.014703,0.000000,0.300000,0.732000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,1.120000,0.000000,0.000000,0.000000,25.868402,8,3
5072,FB_5072_R6.xml,151,340.000000,4.099914,0.000000,0.671951,0.000000,0.000000,0.000000,0.965182,2.662821,2.329901,0.000000,30.000000,0.000000,1.500000,0.050000,0.000000,90.000000,0.000000,0.200000,1.300000,2.500000,1.800000,2.300000,0.000000,3.300000,0.000000,0.000000,1.616336,0.000000,0.000000,1.000000,2.822400,0.000000,0.000000,0.000000,0.000000,0.002295,0.000000,3.000000,0.100000,0.180000,0.200000,1.536000,0.000000,0.000000,0.000000,31.220467,8,3
5073,FB_5073_R6.xml,151,340.000000,4.099914,0.000000,0.223984,0.000000,0.000000,0.000000,0.965182,2.662821,2.329901,0.000000,30.000000,0.000000,1.500000,0.050000,0.000000,90.000000,0.000000,1.000000,2.000000,3.000000,2.200000,2.500000,0.000000,3.300000,0.000000,0.000000,1.616336,0.000000,0.000000,1.000000,2.822400,0.000000,0.000000,0.000000,0.000000,0.002295,0.000000,3.000000,0.100000,0.180000,0.200000,1.536000,0.000000,0.000000,0.000000,33.372498,8,3
5074,FB_5074_R6.xml,151,340.000000,5.398314,6.355278,0.041721,0.000000,0.000000,0.000000,0.384769,0.168005,0.776634,0.000000,80.000000,0.000000,0.000000,0.050000,0.000000,90.000000,0.000000,0.200000,1.300000,3.200000,1.800000,3.300000,0.000000,3.300000,0.000000,0.000000,0.000000,1.080636,0.000000,1.500000,4.189500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.200000,0.360000,0.200000,1.520000,0.000000,0.000000,0.000000,36.424858,8,3
5075,FB_5075_R6.xml,151,340.000000,5.398314,5.507908,0.020860,0.000000,0.267876,0.000000,0.192384,0.084003,0.892634,0.000000,80.000000,0.000000,0.000000,0.050000,0.000000,90.000000,0.000000,0.200000,0.700000,1.700000,0.500000,1.000000,0.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.264600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,0.180000,0.100000,0.240000,0.000000,0.000000,0.000000,21.030706,8,3
5076,FB_5076_R6.xml,151,340.000000,5.398314,2.118426,0.020860,0.000000,0.267876,0.000000,0.192384,0.084003,0.776634,0.000000,80.000000,0.000000,0.000000,0.050000,0.000000,90.000000,0.000000,0.200000,0.700000,1.700000,0.500000,1.000000,0.000000,1.100000,0.000000,0.000000,0.488688,0.000000,0.000000,0.300000,0.264600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,0.180000,0.100000,0.240000,0.000000,0.000000,0.000000,17.525221,8,3
5077,FB_5077_R6.xml,151,340.000000,5.398314,2.118426,0.020860,0.000000,0.000000,0.000000,0.965182,2.662821,2.329901,0.000000,30.000000,0.000000,1.500000,0.050000,0.000000,90.000000,0.000000,1.000000,2.000000,3.000000,2.200000,2.500000,0.000000,3.300000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.822400,0.000000,0.000000,0.000000,0.000000,0.001890,0.000000,3.000000,0.200000,1.080000,0.300000,2.304000,0.000000,0.000000,0.000000,38.253799,8,3
5078,FB_5078_R6.xml,151,340.000000,5.398314,11.922856,0.314586,0.000000,0.000000,0.000000,1.787478,1.177633,0.776634,0.000000,80.000000,0.000000,1.500000,0.050000,0.000000,90.000000,0.000000,0.500000,1.500000,3.100000,2.600000,3.000000,0.500000,0.900000,2.100000,0.300000,0.000000,0.018378,0.000000,1.500000,4.410000,0.000000,0.000000,0.000000,0.000000,0.006449,0.000000,3.000000,0.200000,2.160000,0.300000,2.400000,0.000000,0.000000,0.000000,49.422329,8,3
5079,FB_5079_R6.xml,151,340.000000,5.398314,10.333139,0.314586,0.000000,0.267876,0.000000,0.192384,0.084003,0.776634,0.000000,80.000000,0.000000,0.000000,0.050000,0.000000,90.000000,0.000000,0.400000,1.000000,2.000000,2.000000,2.500000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.735000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,0.720000,0.200000,0.960000,0.000000,0.000000,0.000000,32.464062,8,3
5080,FB_5080_R6.xml,151,340.000000,5.398314,3.974286,0.314586,0.000000,0.267876,0.000000,0.192384,0.084003,0.892634,0.000000,80.000000,0.000000,0.000000,0.050000,0.000000,90.000000,0.000000,0.400000,0.600000,1.100000,0.500000,0.500000,0.000000,1.000000,0.000000,0.000000,0.739141,0.041351,0.000000,0.300000,0.264600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,0.180000,0.100000,0.240000,0.000000,0.000000,0.000000,18.732159,8,3
5081,FB_5081_R6.xml,151,340.000000,5.398314,3.974286,0.314586,0.000000,0.000000,0.000000,0.965182,2.662821,2.329901,0.000000,30.000000,0.000000,1.500000,0.050000,0.000000,90.000000,0.000000,1.000000,2.000000,3.000000,3.000000,2.500000,0.000000,3.300000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,4.233600,0.000000,0.000000,0.000000,0.000000,0.001996,0.000000,3.000000,0.200000,1.800000,0.400000,3.072000,0.000000,0.000000,0.000000,44.102692,8,3
5082,FB_5082_R6.xml,151,340.000000,5.398314,24.189993,0.078647,0.000000,0.267876,0.000000,0.192384,0.084003,0.776634,0.000000,80.000000,0.000000,0.000000,0.050000,0.000000,90.000000,0.000000,0.400000,1.000000,2.000000,2.000000,2.500000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.352000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.200000,2.160000,0.400000,2.880000,0.000000,0.000000,0.000000,51.061974,8,3
5083,FB_5083_R6.xml,151,340.000000,5.398314,7.559377,0.078647,0.000000,0.267876,0.000000,0.192384,0.084003,0.892634,0.000000,80.000000,0.000000,0.000000,0.050000,0.000000,90.000000,0.000000,0.200000,0.500000,1.000000,1.000000,0.900000,0.000000,1.000000,0.000000,0.000000,1.646269,0.000000,0.000000,0.500000,0.735000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,0.540000,0.200000,0.800000,0.000000,0.000000,0.000000,23.930361,8,3
5084,FB_5084_R6.xml,151,340.000000,5.398314,12.094996,0.078647,0.000000,0.000000,0.000000,0.965182,2.662821,2.329901,0.000000,30.000000,0.000000,1.500000,0.050000,0.000000,90.000000,0.000000,1.000000,2.000000,3.000000,3.000000,2.500000,0.000000,3.300000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,5.644800,0.000000,0.000000,0.000000,0.000000,0.002099,0.000000,3.000000,0.300000,3.780000,0.600000,4.608001,0.000000,0.000000,0.000000,56.914761,8,3
5085,FB_5085_R6.xml,152,340.000000,1.606660,0.000000,0.002538,0.000000,0.000000,0.000000,1.930365,1.331411,5.784000,0.000000,80.000000,0.000000,0.000000,0.250000,0.000000,90.000000,0.000000,0.200000,1.300000,3.200000,1.800000,3.300000,0.000000,1.600000,0.000000,0.000000,0.687218,0.014703,0.000000,0.200000,0.123600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.480000,0.000000,0.000000,0.000000,22.923277,8,3
5086,FB_5086_R6.xml,152,340.000000,1.606660,0.000000,0.049320,0.000000,0.000000,0.000000,1.930365,1.331411,0.790000,0.000000,80.000000,0.000000,0.000000,0.200000,0.000000,90.000000,0.000000,0.200000,0.400000,1.800000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.549774,0.000000,0.000000,0.200000,0.237000,0.000000,0.000000,0.000000,0.000000,0.001275,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.046031,8,3
5087,FB_5087_R6.xml,152,340.000000,7.379844,0.000000,0.024504,0.000000,0.000000,0.000000,12.064781,2.312794,5.784000,0.000000,80.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,0.200000,1.200000,2.300000,4.000000,2.400000,0.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.100000,0.084560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.480000,0.000000,0.000000,0.000000,38.530483,8,3
5088,FB_5088_R6.xml,152,340.000000,7.379844,0.000000,0.012252,0.000000,0.000000,0.000000,4.476958,2.312794,0.964000,0.000000,80.000000,0.000000,0.000000,0.250000,0.000000,90.000000,0.000000,0.100000,0.400000,0.700000,4.000000,0.000000,0.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.200000,0.244000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.039848,8,3
5089,FB_5089_R6.xml,152,340.000000,1.606660,0.000000,0.002538,0.000000,0.000000,0.000000,1.930365,1.331411,5.784000,0.000000,80.000000,0.000000,0.000000,0.250000,0.000000,90.000000,0.000000,0.200000,1.300000,3.200000,1.800000,3.300000,0.000000,1.600000,0.000000,0.000000,0.687218,0.014703,0.000000,0.200000,0.309000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,1.600000,0.000000,0.000000,0.000000,24.228678,8,3
5090,FB_5090_R6.xml,152,340.000000,1.606660,0.000000,0.002450,0.000000,0.000000,0.000000,1.930365,1.331411,0.964000,0.000000,80.000000,0.000000,0.000000,0.250000,0.000000,90.000000,0.000000,0.200000,1.300000,3.200000,1.800000,3.300000,0.000000,1.600000,0.000000,0.000000,0.687218,0.014703,0.000000,0.200000,0.237000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.800000,0.000000,0.000000,0.000000,18.536589,8,3
5091,FB_5091_R6.xml,152,340.000000,4.099914,0.000000,0.795842,0.000000,0.000000,0.000000,1.930365,1.331411,5.784000,0.000000,70.000000,0.000000,0.000000,0.250000,0.000000,90.000000,0.000000,0.200000,1.300000,2.500000,1.800000,2.300000,0.000000,3.300000,0.000000,0.000000,0.687218,0.014703,0.000000,0.300000,0.732000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,1.120000,0.000000,0.000000,0.000000,27.458235,8,3
5092,FB_5092_R6.xml,151,340.000000,4.099914,0.000000,1.989605,0.000000,0.000000,0.000000,1.930365,1.331411,0.964000,0.000000,70.000000,0.000000,0.000000,0.200000,0.000000,90.000000,0.000000,0.200000,0.400000,1.800000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.687218,0.014703,0.000000,0.300000,0.513000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.200000,0.480000,0.000000,0.000000,0.000000,17.422998,8,3
5093,FB_5093_R6.xml,151,340.000000,7.379844,0.000000,0.767003,0.000000,0.000000,0.000000,0.000000,5.852720,2.892000,0.000000,80.000000,0.000000,0.000000,0.070000,0.000000,90.000000,0.000000,0.200000,1.200000,2.300000,1.300000,1.400000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.434500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.200000,1.520000,0.000000,0.000000,0.000000,31.316069,8,3
5094,FB_5094_R6.xml,151,340.000000,7.379844,0.000000,1.917508,0.000000,0.000000,0.000000,0.000000,5.852720,2.892000,0.000000,80.000000,0.000000,0.000000,0.050000,0.000000,90.000000,0.000000,0.200000,1.300000,3.200000,3.200000,1.800000,0.000000,1.800000,0.600000,0.000000,0.000000,0.000000,0.000000,0.700000,2.008300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.200000,1.520000,0.000000,0.000000,0.000000,36.720371,8,3
